ID,Collection,Groups,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55
SHEEP-MODERN-SILVIA-ES-30001-30716-L,CSIC Barcelone,Modern_Sheep,1.413878,1.688848,1.431618,0.973926,2.157184,1.593052,2.14654,1.062626,2.89162,1.589504,2.994512,1.202772,3.856676,1.495482,1.514996,1.726102,1.601922,1.777548,1.690622,1.825446,1.786418,1.857378,1.887536,1.864474,1.985106,1.83609,2.063162,1.772226,2.114608,1.6853,2.238788,1.665786,2.320392,1.745616,2.409092,1.820124,2.503114,1.885762,2.611328,1.921242,2.717768,1.88044,2.783406,1.789966,2.834852,1.687074,3.003382,1.66756,3.116918,1.731424,3.239324,1.777548,3.363504,1.81835,3.493006,1.823672,3.611864,1.772226,3.714756,1.688848,3.815874,1.60547,3.819422,1.389042,3.739592,1.314534,3.634926,1.275506,3.532034,1.234704,3.425594,1.202772,3.315606,1.192128,3.205618,1.192128,3.097404,1.21519,2.914682,1.138908,2.84727,1.05553,2.75857,0.995214,2.659226,0.956186,2.552786,0.945542,2.451668,0.981022,2.354098,1.025372,2.249432,1.051982,2.064936,1.041338,1.99575,0.989892,1.917694,0.94909,1.832542,0.93135,1.745616,0.941994,1.662238,0.963282,1.57886,0.99344,1.49903,1.004084
SHEEP-MODERN-SILVIA-ES09-10001-05183-R,CSIC Barcelone,Modern_Sheep,1.84128,1.6716,1.77408,1.09368,2.44272,1.50528,2.32344,1.06344,3.08448,1.3104,3.03744,0.9912,3.82536,0.90216,1.91352,1.70856,1.98744,1.74888,2.06808,1.77408,2.15376,1.77576,2.2344,1.75392,2.31,1.71528,2.3688,1.6548,2.40744,1.5792,2.5284,1.5372,2.60736,1.58592,2.69808,1.60776,2.79048,1.60272,2.8812,1.58256,2.96856,1.55232,3.03576,1.4868,3.06264,1.39776,3.19536,1.34064,3.30456,1.36248,3.41544,1.35912,3.52296,1.33392,3.62208,1.28184,3.7044,1.20792,3.75312,1.10712,3.81192,1.01304,3.75816,0.85008,3.66408,0.84336,3.57168,0.84336,3.47928,0.84672,3.38688,0.86184,3.29616,0.88536,3.2088,0.91728,3.12648,0.96096,2.9568,0.9576,2.87616,0.93072,2.79048,0.93576,2.70648,0.92736,2.6208,0.924,2.5368,0.94416,2.45952,0.97944,2.394,1.0332,2.26464,1.07016,2.20248,1.05168,2.142,1.02984,2.07816,1.02648,2.01432,1.02144,1.95048,1.0332,1.89,1.05336,1.82952,1.0752
SHEEP-MODERN-SILVIA-ES09-10002-64606-L,CSIC Barcelone,Modern_Sheep,2.24406,2.432846,2.235155,1.770314,2.960022,2.276118,2.976051,1.83443,3.715166,2.272556,3.765034,1.939509,4.491682,2.014311,2.338453,2.470247,2.425722,2.527239,2.512991,2.577107,2.616289,2.587793,2.717806,2.580669,2.808637,2.534363,2.874534,2.455999,2.926183,2.366949,3.04551,2.361606,3.130998,2.441751,3.214705,2.523677,3.314441,2.58245,3.430206,2.587793,3.538847,2.54683,3.618992,2.464904,3.65105,2.354482,3.807778,2.334891,3.914638,2.382978,4.026841,2.415036,4.142606,2.413255,4.254809,2.382978,4.350983,2.318862,4.431128,2.233374,4.491682,2.133638,4.425785,1.964443,4.352764,1.919918,4.270838,1.909232,4.18535,1.90567,4.101643,1.896765,4.017936,1.902108,3.932448,1.914575,3.848741,1.930604,3.68667,1.903889,3.618992,1.836211,3.529942,1.811277,3.43733,1.793467,3.344718,1.784562,3.250325,1.779219,3.157713,1.793467,3.070444,1.827306,2.88522,1.818401,2.810418,1.773876,2.733835,1.732913,2.657252,1.69195,2.571764,1.683045,2.486276,1.700855,2.406131,1.736475,2.329548,1.772095
SHEEP-MODERN-SILVIA-ES09-10005-73002-L,CSIC Barcelone,Modern_Sheep,1.63672,1.92536,1.49076,1.3776,2.35504,1.63016,2.30748,1.07748,3.08812,1.63836,3.2964,1.28412,3.90648,1.60392,1.74496,1.93192,1.84992,1.96472,1.95652,1.9926,2.06476,2.00736,2.17464,2.00244,2.25992,1.93192,2.30912,1.8368,2.3288,1.72856,2.43704,1.69248,2.51248,1.7712,2.58956,1.84828,2.67976,1.90568,2.78636,1.9188,2.88476,1.8778,2.96676,1.80564,3.03072,1.71708,3.1734,1.69904,3.25376,1.76956,3.34888,1.81548,3.45384,1.81548,3.55552,1.78432,3.65556,1.74496,3.75232,1.70068,3.85236,1.68592,3.86876,1.53012,3.79824,1.49568,3.72772,1.45304,3.67032,1.39564,3.60964,1.34152,3.5342,1.31364,3.4522,1.30872,3.3702,1.3038,3.19964,1.20868,3.11272,1.12668,3.00612,1.10372,2.88804,1.10208,2.77488,1.06436,2.66008,1.05124,2.54364,1.0742,2.42392,1.07912,2.20088,1.07584,2.09428,1.07256,1.99096,1.07748,1.92372,1.1562,1.82204,1.189,1.7466,1.25132,1.68592,1.33824,1.59572,1.38744
SHEEP-MODERN-SILVIA-ES09-10005-76068-R,CSIC Barcelone,Modern_Sheep,1.867439,2.046395,1.799502,1.40845,2.556751,1.796188,2.578292,1.423363,3.270918,1.73985,3.415077,1.463131,3.991713,1.736536,1.965202,2.059651,2.064622,2.08782,2.159071,2.129245,2.258491,2.152443,2.359568,2.135873,2.445732,2.079535,2.50207,1.993371,2.536867,1.895608,2.636287,1.877381,2.715823,1.963545,2.801987,2.041424,2.89975,2.099419,3.012426,2.10439,3.108532,2.046395,3.169841,1.946975,3.222865,1.842584,3.338855,1.814415,3.410106,1.879038,3.487985,1.935376,3.582434,1.946975,3.676883,1.928748,3.763047,1.882352,3.840926,1.824357,3.933718,1.796188,3.958573,1.666942,3.905549,1.613918,3.840926,1.575807,3.776303,1.536039,3.703395,1.514498,3.62883,1.504556,3.554265,1.504556,3.478043,1.496271,3.327256,1.410107,3.260976,1.333885,3.16487,1.335542,3.063793,1.332228,2.962716,1.322286,2.861639,1.328914,2.768847,1.367025,2.674398,1.406793,2.477215,1.393537,2.389394,1.350455,2.289974,1.357083,2.192211,1.335542,2.102733,1.368682,2.031482,1.439933,1.950289,1.496271,1.860811,1.47473
SHEEP-MODERN-SILVIA-ES09-10006-68631-R,CSIC Barcelone,Modern_Sheep,0.81213,1.709268,0.663366,1.117248,1.522554,1.29789,1.560504,0.936606,2.287626,1.182522,2.44398,0.90321,3.049662,1.121802,0.913836,1.671318,1.026168,1.70775,1.1385,1.747218,1.255386,1.754808,1.364682,1.718376,1.437546,1.630332,1.483086,1.521036,1.492194,1.40415,1.610598,1.387452,1.706232,1.469424,1.809456,1.54077,1.924824,1.58631,2.0493,1.595418,2.157078,1.53318,2.210208,1.420848,2.255748,1.303962,2.357454,1.256904,2.433354,1.332804,2.515326,1.399596,2.620068,1.398078,2.720256,1.35861,2.814372,1.30548,2.89179,1.232616,2.99046,1.194666,3.011712,1.050456,2.94492,1.018578,2.875092,0.989736,2.8083,0.951786,2.736954,0.919908,2.661054,0.909282,2.583636,0.9108,2.506218,0.91839,2.355936,0.839454,2.270928,0.775698,2.169222,0.78177,2.062962,0.799986,1.956702,0.790878,1.848924,0.792396,1.754808,0.844008,1.660692,0.898656,1.452726,0.93357,1.34343,0.919908,1.234134,0.932052,1.124838,0.951786,1.018578,0.976074,0.944196,1.05501,0.860706,1.127874,0.752928,1.155198
SHEEP-MODERN-SILVIA-ES09-30000-80063-L,CSIC Barcelone,Modern_Sheep,0.91512,0.99548,0.87576,0.34112,1.5006,0.71012,1.48748,0.46412,2.21564,0.79212,2.29108,0.4346,3.03728,0.779,1.00696,1.0496,1.09552,1.10372,1.19228,1.13324,1.29396,1.11848,1.39236,1.08568,1.46452,1.01352,1.48584,0.91348,1.49076,0.81016,1.56456,0.82984,1.62852,0.94792,1.71216,1.05288,1.82204,1.12996,1.94832,1.16604,2.07296,1.14472,2.15332,1.0414,2.1894,0.91184,2.29764,0.87904,2.3862,0.9594,2.48296,1.03156,2.58956,1.08404,2.706,1.0906,2.8126,1.03484,2.88476,0.943,2.98152,0.87412,2.99956,0.69044,2.92412,0.62648,2.84868,0.56416,2.76668,0.5084,2.6732,0.4756,2.57808,0.44936,2.47968,0.43624,2.38128,0.43624,2.20416,0.39196,2.11724,0.35096,2.02704,0.32144,1.93192,0.32472,1.83516,0.32472,1.74004,0.33456,1.65804,0.38048,1.57932,0.43624,1.41696,0.44444,1.35464,0.4018,1.30052,0.34932,1.23656,0.31816,1.16112,0.30668,1.08732,0.31488,1.01352,0.32964,0.94464,0.33784
SHEEP-MODERN-SILVIA-ES09-30000-80247-L,CSIC Barcelone,Modern_Sheep,0.941463,1.601019,0.964512,1.056708,1.622295,1.585062,1.647117,1.248192,2.382912,1.810233,2.507022,1.384713,3.198492,1.725129,1.019475,1.686123,1.076211,1.785411,1.161315,1.863423,1.267695,1.905975,1.38294,1.907748,1.494639,1.882926,1.574424,1.799595,1.601019,1.687896,1.680804,1.682577,1.744632,1.787184,1.813779,1.886472,1.900656,1.971576,2.008809,2.026539,2.129373,2.046042,2.241072,2.001717,2.310219,1.900656,2.476881,1.849239,2.563758,1.911294,2.661273,1.948527,2.764107,1.969803,2.870487,1.969803,2.969775,1.93257,3.056652,1.874061,3.132891,1.799595,3.171897,1.627614,3.124026,1.546056,3.051333,1.484001,2.968002,1.439676,2.874033,1.416627,2.780064,1.413081,2.684322,1.416627,2.58858,1.411308,2.418372,1.335069,2.342133,1.264149,2.255256,1.209186,2.154195,1.186137,2.051361,1.17018,1.948527,1.171953,1.847466,1.191456,1.749951,1.228689,1.569105,1.214505,1.505277,1.157769,1.441449,1.104579,1.370529,1.062027,1.290744,1.035432,1.207413,1.031886,1.124082,1.037205,1.040751,1.047843
SHEEP-MODERN-SILVIA-NoNumber-R,CSIC Barcelone,Modern_Sheep,1.617072,2.5695,1.454337,1.98708,2.339958,2.190927,2.310837,1.880874,3.155346,2.15838,3.319794,1.86717,3.975873,2.086434,1.743834,2.581491,1.858605,2.627742,1.975089,2.673993,2.096712,2.692836,2.211483,2.656863,2.283429,2.555796,2.307411,2.434173,2.319402,2.310837,2.435886,2.29542,2.521536,2.410191,2.624316,2.509545,2.752791,2.572926,2.891544,2.600334,3.023445,2.543805,3.086826,2.422182,3.097104,2.27829,3.227292,2.257734,3.30609,2.355375,3.40887,2.429034,3.52878,2.461581,3.650403,2.425608,3.753183,2.357088,3.830268,2.26116,3.893649,2.165232,3.933048,2.019627,3.852537,2.011062,3.775452,1.990506,3.710358,1.940829,3.634986,1.909995,3.556188,1.891152,3.475677,1.886013,3.393453,1.8843,3.213588,1.812354,3.103956,1.759251,2.987472,1.728417,2.865849,1.718139,2.747652,1.690731,2.626029,1.694157,2.519823,1.752399,2.417043,1.817493,2.208057,1.853466,2.108703,1.820919,2.005923,1.796937,1.90143,1.790085,1.79865,1.808928,1.718139,1.870596,1.654758,1.954533,1.562256,2.00421
CEPAM-AR200-cp-R,CEPAM Nice,Modern_Goat,0.632514,1.646637,0.49014,1.189173,1.336215,1.287201,1.440078,1.095813,2.115771,1.234686,2.198628,1.116819,2.723778,1.276698,0.756216,1.673478,0.869415,1.730661,0.984948,1.784343,1.107483,1.804182,1.220682,1.756335,1.291869,1.652472,1.335048,1.533438,1.328046,1.408569,1.392231,1.424907,1.494927,1.534605,1.612794,1.627965,1.73883,1.709655,1.882371,1.732995,2.009574,1.658307,2.05392,1.518267,2.073759,1.370058,2.109936,1.335048,2.132109,1.436577,2.211465,1.519434,2.295489,1.597623,2.405187,1.590621,2.502048,1.529937,2.570901,1.438911,2.656092,1.364223,2.689935,1.220682,2.631585,1.196175,2.568567,1.185672,2.506716,1.165833,2.447199,1.138992,2.383014,1.145994,2.318829,1.148328,2.253477,1.141326,2.157783,1.02696,2.084262,0.970944,1.989735,0.963942,1.920882,1.029294,1.824021,1.049133,1.725993,1.03863,1.627965,1.0503,1.535772,1.084143,1.33038,1.043298,1.219515,0.998952,1.134324,1.072473,1.031628,1.127322,0.909093,1.133157,0.808731,1.200843,0.704868,1.26036,0.590502,1.239354
CEPAM-AR202-cp-R,CEPAM Nice,Modern_Goat,0.79926,1.977563,0.767774,1.636061,1.576722,1.814078,1.591254,1.62274,2.292423,1.885527,2.438954,1.531915,2.805887,1.679657,0.911883,2.01026,1.012396,2.074443,1.118964,2.130149,1.231587,2.170112,1.347843,2.19191,1.4532,2.141048,1.508906,2.035691,1.546447,1.921857,1.651804,1.885527,1.729308,1.956976,1.812867,2.023581,1.903692,2.076865,1.994517,2.13136,2.099874,2.124094,2.188277,2.07081,2.234295,1.975141,2.357817,1.9376,2.430477,1.967875,2.507981,1.98604,2.587907,1.994517,2.643613,1.947288,2.679943,1.87705,2.718695,1.806812,2.763502,1.741418,2.77319,1.640905,2.741704,1.606997,2.701741,1.583988,2.660567,1.564612,2.61576,1.552502,2.570953,1.544025,2.528568,1.527071,2.48255,1.523438,2.340863,1.498007,2.250038,1.529493,2.164057,1.576722,2.07081,1.603364,1.97393,1.600942,1.87705,1.614263,1.782592,1.639694,1.685712,1.642116,1.576722,1.517383,1.511328,1.554924,1.409604,1.611841,1.296981,1.650593,1.191624,1.705088,1.081423,1.742629,0.963956,1.741418,0.858599,1.701455
Cepam-AR075,CEPAM Nice,Modern_Goat,1.182912,2.56136,1.111808,1.982832,1.935968,2.348048,1.879408,1.861632,2.79568,2.357744,2.863552,1.916576,3.873552,2.24624,1.2928,2.595296,1.380064,2.671248,1.480256,2.726192,1.596608,2.735888,1.711344,2.719728,1.806688,2.655088,1.88264,2.567824,1.918192,2.459552,2.00384,2.461168,2.073328,2.571056,2.171904,2.655088,2.29472,2.697104,2.424,2.705184,2.538736,2.64216,2.630848,2.551664,2.700336,2.44016,2.915264,2.411072,3.039696,2.457936,3.164128,2.501568,3.295024,2.522576,3.427536,2.519344,3.553584,2.478944,3.669936,2.41592,3.779824,2.3432,3.816992,2.120192,3.723264,2.032928,3.614992,1.969904,3.492176,1.935968,3.366128,1.92304,3.238464,1.908496,3.112416,1.893952,2.984752,1.90688,2.750432,1.879408,2.653472,1.821232,2.543584,1.79376,2.43208,1.7776,2.320576,1.767904,2.209072,1.792144,2.105648,1.83416,1.994144,1.853552,1.784064,1.832544,1.690336,1.806688,1.596608,1.784064,1.501264,1.764672,1.404304,1.76144,1.310576,1.784064,1.226544,1.829312,1.16352,1.903648
Cepam-AR188,CEPAM Nice,Modern_Sheep,1.884521,2.577867,1.956813,1.912452,2.779956,2.341275,2.824317,1.945312,3.479874,2.262411,3.644174,2.038963,3.990847,2.068537,2.00446,2.577867,1.974886,2.454642,2.099754,2.4645,2.219693,2.526934,2.347847,2.574581,2.479287,2.59594,2.602512,2.551579,2.689591,2.446427,2.865392,2.416853,2.945899,2.485859,3.029692,2.551579,3.124986,2.59594,3.225209,2.577867,3.309002,2.51379,3.363221,2.423425,3.407582,2.329774,3.530807,2.328131,3.59817,2.347847,3.667176,2.336346,3.723038,2.296914,3.7789,2.254196,3.836405,2.213121,3.895553,2.173689,3.949772,2.129328,3.956344,2.038963,3.916912,2.034034,3.87748,2.034034,3.838048,2.034034,3.798616,2.030748,3.759184,2.030748,3.719752,2.032391,3.68032,2.038963,3.583383,1.956813,3.502876,1.896022,3.414154,1.85659,3.317217,1.886164,3.216994,1.882878,3.116771,1.869734,3.018191,1.887807,2.92454,1.92231,2.775027,1.854947,2.669875,1.84016,2.564723,1.859876,2.457928,1.858233,2.352776,1.87302,2.265697,1.933811,2.163831,1.965028,2.061965,1.937097
Cepam-AR189,CEPAM Nice,Modern_Sheep,1.687964,2.8016,1.675707,2.295561,2.367352,2.615994,2.407625,2.316573,3.074756,2.710548,3.220089,2.360348,3.769903,2.577472,1.793024,2.833118,1.884076,2.901407,1.969875,2.974949,2.074935,3.016973,2.18875,3.008218,2.2763,2.936427,2.318324,2.831367,2.353344,2.722805,2.430388,2.71405,2.48642,2.817359,2.547705,2.917166,2.647512,2.980202,2.756074,3.025728,2.864636,2.983704,2.945182,2.899656,3.002965,2.798098,3.153551,2.761327,3.223591,2.822612,3.30939,2.859383,3.402193,2.845375,3.480988,2.798098,3.542273,2.728058,3.603558,2.658018,3.691108,2.630002,3.738385,2.510934,3.684104,2.467159,3.615815,2.460155,3.545775,2.447898,3.482739,2.419882,3.424956,2.379609,3.354916,2.388364,3.284876,2.384862,3.136041,2.309569,3.062499,2.250035,2.9767,2.255288,2.885648,2.272798,2.789343,2.267545,2.694789,2.265794,2.601986,2.295561,2.509183,2.31132,2.320075,2.300814,2.24128,2.262292,2.155481,2.257039,2.067931,2.262292,1.987385,2.285055,1.915594,2.337585,1.835048,2.355095,1.758004,2.318324
Cepam-AR190,CEPAM Nice,Modern_Sheep,1.950725,3.228725,2.043025,2.472575,2.870175,3.0246,2.95005,2.596825,3.63165,3.06365,3.834,2.7974,3.9405,2.994425,2.059,3.22695,2.043025,3.0814,2.1584,3.129325,2.263125,3.23405,2.401575,3.2802,2.5489,3.2944,2.6838,3.24825,2.767225,3.12755,2.944725,3.108025,3.022825,3.203875,3.086725,3.3086,3.171925,3.3867,3.2944,3.392025,3.406225,3.34765,3.477225,3.246475,3.54645,3.1453,3.66005,3.100925,3.6991,3.12755,3.743475,3.14175,3.7914,3.1453,3.83755,3.1382,3.878375,3.115125,3.910325,3.0814,3.92985,3.037025,3.92985,2.969575,3.91565,2.948275,3.90145,2.92875,3.889025,2.90745,3.8766,2.88615,3.86595,2.863075,3.8553,2.841775,3.846425,2.8187,3.764775,2.706875,3.704425,2.614575,3.60325,2.586175,3.49675,2.60925,3.39025,2.58795,3.281975,2.56665,3.171925,2.5702,3.061875,2.58085,2.87195,2.50985,2.763675,2.4708,2.653625,2.4992,2.540025,2.483225,2.440625,2.53115,2.343,2.589725,2.23295,2.568425,2.153075,2.48855
Cepam-AR198,CEPAM Nice,Modern_Sheep,0.480155,1.753375,0.414336,1.109212,1.238692,1.514916,1.234376,1.080079,2.055495,1.462045,2.149368,1.102738,2.971566,1.481467,0.592371,1.82351,0.699192,1.905514,0.80925,1.982123,0.937651,2.013414,1.064973,1.97457,1.168557,1.894724,1.222507,1.772797,1.225744,1.64008,1.310985,1.634685,1.414569,1.738269,1.517074,1.844011,1.637922,1.921699,1.781429,1.930331,1.907672,1.860196,1.991834,1.742585,2.024204,1.601236,2.123472,1.558076,2.202239,1.659502,2.310139,1.729637,2.433145,1.766323,2.562625,1.751217,2.684552,1.706978,2.781662,1.620658,2.866903,1.538654,2.946749,1.363856,2.879851,1.277536,2.78382,1.228981,2.684552,1.181505,2.582047,1.142661,2.475226,1.117844,2.366247,1.113528,2.256189,1.124318,2.051179,1.056341,1.950832,1.018576,1.847248,0.989443,1.743664,0.961389,1.636843,0.948441,1.530022,0.954915,1.433991,1.001312,1.341197,1.055262,1.134029,1.047709,1.048788,0.998075,0.958152,0.961389,0.859963,0.947362,0.762853,0.959231,0.672217,1.000233,0.601003,1.064973,0.509288,1.099501
Cepam-Manon-Rove-N1,CEPAM Nice,Modern_Goat,2.369394,1.782254,2.331514,1.195114,3.130782,1.59096,3.375108,1.15534,4.002022,1.513306,4.102404,1.25004,4.890308,1.473532,2.483034,1.801194,2.581522,1.86559,2.67054,1.945138,2.782286,1.973548,2.899714,1.96976,3.00199,1.909152,3.060704,1.806876,3.102372,1.697024,3.22927,1.69513,3.34291,1.791724,3.460338,1.88453,3.57966,1.973548,3.725498,1.97923,3.861866,1.92241,3.93005,1.78983,3.969824,1.645886,4.075888,1.608006,4.164906,1.691342,4.282334,1.738692,4.401656,1.786042,4.52666,1.772784,4.645982,1.729222,4.761516,1.672402,4.856216,1.59096,4.844852,1.38262,4.770986,1.318224,4.681968,1.270874,4.591056,1.229206,4.49825,1.214054,4.399762,1.2311,4.301274,1.25004,4.202786,1.263298,4.028538,1.191326,3.971718,1.121248,3.890276,1.085262,3.801258,1.100414,3.714134,1.096626,3.62701,1.081474,3.537992,1.083368,3.45655,1.119354,3.251998,1.168598,3.13457,1.142082,3.022824,1.09852,2.905396,1.077686,2.786074,1.087156,2.672434,1.123142,2.568264,1.179962,2.458412,1.214054
Cepam-Manon-Rove-N2,CEPAM Nice,Modern_Goat,1.91646,1.70856,1.8144,1.36647,2.60442,1.3041,2.59686,1.07541,3.35853,1.23228,3.45681,1.03005,4.11831,1.13211,2.04498,1.69911,2.16972,1.74069,2.2869,1.79739,2.41164,1.8333,2.53449,1.80117,2.60064,1.69155,2.62332,1.56303,2.61198,1.43262,2.68002,1.42884,2.78019,1.52145,2.90304,1.58949,3.02778,1.65564,3.16197,1.68966,3.28671,1.62918,3.33774,1.50255,3.33963,1.36269,3.43791,1.30788,3.51918,1.37403,3.61746,1.41561,3.71385,1.45908,3.80268,1.40427,3.88206,1.33434,3.95766,1.25874,4.02948,1.17936,4.0635,1.08297,3.98601,1.06596,3.91419,1.03383,3.83859,1.01304,3.7611,1.01493,3.6855,1.0395,3.60801,1.04895,3.52863,1.04706,3.38877,0.93933,3.29238,0.87885,3.21867,0.93744,3.11283,0.95256,3.00321,0.9261,2.9106,0.99036,2.81799,1.05651,2.71215,1.0773,2.52315,0.99036,2.42865,1.02816,2.35494,1.1151,2.2491,1.09998,2.15082,1.10376,2.09601,1.20015,2.02797,1.29087,1.9278,1.34001
Cepam-Manon-Rove-3,CEPAM Nice,Modern_Goat,1.203588,1.8962,1.06786,1.451092,1.91616,1.61676,1.902188,1.331332,2.690608,1.672648,2.820348,1.361272,3.405176,1.542908,1.319356,1.910172,1.419156,1.97604,1.524944,2.033924,1.63672,2.073844,1.752488,2.051888,1.838316,1.968056,1.880232,1.85628,1.894204,1.73652,1.98602,1.730532,2.07584,1.82634,2.179632,1.910172,2.297396,1.972048,2.413164,2.037916,2.540908,2.033924,2.620748,1.932128,2.660668,1.804384,2.766456,1.734524,2.850288,1.792408,2.942104,1.832328,3.039908,1.854284,3.137712,1.830332,3.20358,1.754484,3.27344,1.682628,3.355276,1.622748,3.35328,1.500992,3.281424,1.498996,3.211564,1.502988,3.147692,1.479036,3.091804,1.435124,3.021944,1.425144,2.95408,1.40718,2.888212,1.381232,2.722544,1.291412,2.636716,1.223548,2.548892,1.279436,2.441108,1.285424,2.333324,1.269456,2.227536,1.299396,2.121748,1.329336,2.013964,1.333328,1.832328,1.261472,1.730532,1.289416,1.62674,1.291412,1.520952,1.295404,1.443108,1.36726,1.359276,1.43712,1.26746,1.485024,1.159676,1.475044
Cepam-Manon-Rove-5,CEPAM Nice,Modern_Goat,1.70751,1.86543,1.632498,1.54959,2.514876,1.792392,2.48724,1.46076,3.282762,1.63842,3.377514,1.45089,3.867066,1.56933,1.814106,1.916754,1.912806,1.985844,2.005584,2.060856,2.114154,2.11218,2.23062,2.143764,2.33919,2.10231,2.414202,2.011506,2.45763,1.898988,2.617524,1.851612,2.706354,1.922676,2.809002,1.972026,2.919546,1.997688,3.032064,1.989792,3.12879,1.932546,3.193932,1.841742,3.22749,1.733172,3.34593,1.689744,3.413046,1.725276,3.488058,1.73712,3.559122,1.75686,3.628212,1.729224,3.695328,1.691718,3.76047,1.654212,3.825612,1.616706,3.815742,1.533798,3.762444,1.514058,3.707172,1.502214,3.6519,1.502214,3.594654,1.502214,3.539382,1.502214,3.482136,1.504188,3.428838,1.484448,3.328164,1.344294,3.249204,1.269282,3.140634,1.277178,3.045882,1.34232,2.93139,1.328502,2.818872,1.338372,2.712276,1.383774,2.599758,1.415358,2.443812,1.35219,2.34906,1.310736,2.246412,1.358112,2.13192,1.328502,2.035194,1.387722,1.962156,1.4805,1.861482,1.543668,1.74699,1.573278
Cepam-Manon-Rove-7,CEPAM Nice,Modern_Goat,1.953086,2.399282,1.900247,1.984398,2.726101,2.291647,2.775026,1.906118,3.473675,2.217281,3.553912,1.972656,4.142969,2.060721,2.058764,2.403196,2.156614,2.444293,2.25055,2.491261,2.346443,2.538229,2.444293,2.571498,2.542143,2.542143,2.624337,2.477562,2.679133,2.38754,2.825908,2.32883,2.919844,2.385583,3.007909,2.450164,3.097931,2.512788,3.203609,2.52453,3.299502,2.481476,3.36604,2.393411,3.40518,2.28969,3.555869,2.266206,3.64002,2.301432,3.728085,2.330787,3.81615,2.358185,3.870946,2.291647,3.935527,2.227066,4.007936,2.17227,4.086216,2.123345,4.064689,2.041151,4.000108,2.039194,3.937484,2.023538,3.882688,1.990269,3.820064,1.982441,3.753526,1.982441,3.686988,1.978527,3.622407,1.980484,3.485417,1.884591,3.416922,1.810225,3.34647,1.808268,3.250577,1.806311,3.152727,1.78087,3.056834,1.796526,2.968769,1.849365,2.872876,1.882634,2.683047,1.816096,2.589111,1.753472,2.530401,1.837623,2.416895,1.818053,2.303389,1.851322,2.227066,1.945258,2.129216,2.011796,2.011796,2.027452
Cepam-AR073,CEPAM Nice,Modern_Sheep,1.739472,1.5624,1.921752,1.09368,2.69948,1.359288,2.744616,1.045072,3.511928,1.218672,3.702888,1.036392,4.081336,1.16312,1.85752,1.524208,1.956472,1.522472,2.06584,1.598856,2.189096,1.64052,2.319296,1.668296,2.44776,1.6492,2.558864,1.578024,2.63872,1.473864,2.782808,1.446088,2.880024,1.512056,2.989392,1.560664,3.103968,1.591912,3.222016,1.58844,3.317496,1.519,3.3852,1.420048,3.440752,1.314152,3.537968,1.282904,3.596992,1.324568,3.67164,1.352344,3.748024,1.359288,3.826144,1.341928,3.900792,1.315888,3.968496,1.27596,4.029256,1.225616,4.048352,1.130136,4.008424,1.114512,3.965024,1.104096,3.928568,1.079792,3.881696,1.074584,3.83656,1.07632,3.791424,1.069376,3.748024,1.053752,3.616088,0.949592,3.55012,0.845432,3.440752,0.895776,3.329648,0.94612,3.209864,0.930496,3.09008,0.916608,2.96856,0.940912,2.850512,0.973896,2.72552,0.947856,2.6474,0.92876,2.538032,0.949592,2.428664,0.921816,2.319296,0.921816,2.22208,0.98084,2.128336,1.043336,2.025912,1.090208
